char,hanviet,pinyin
呼,['hô'],hu1
咁,['cám'],gan1
咅,['phủ'],pou3
咎,['cữu'],jiu4
咐,['phó'],fu4
咖,['ca'],ka1
咤,['trá'],zha4
咬,['giảo'],yao3
咺,['tuyển'],xuan3
咻,['hưu'],xiu1
哆,['đá'],duo1
員,['viên'],yuan2
哱,['bột'],bo1
哺,['bú'],bu3
哿,['cả'],ge3
唅,['hàm'],han2
唊,['giáp'],jia2
唔,['ngô'],wu2
唬,['hổ'],hu3
唸,['niệm'],nian4
唼,['xiệp'],sha3
啄,['trác'],zhuo2
啉,['lâm'],lin2
啍,['thôn'],tun1
啑,['điệp'],die2
啡,['phê'],fei1
喀,['ca'],ka1
喁,['ngung'],yong2
喑,['âm'],yin1
喻,['dụ'],yu4
嗃,['hạc'],he4
嗔,['sân'],chen1
嗛,"['khiểm', 'hiềm']",qian4
嗦,['sách'],suo1
嗻,['chạ'],zhe4
嘀,['đê'],di1
嘎,['ca'],ga2
嘐,['hao'],xiao1
嘑,['hô'],hu1
嘔,['ẩu'],ou3
嘜,['mác'],mai4
嘶,['tê'],si1
嘿,['hắc'],hei1
噁,['ác'],e4
噍,['tiếu'],jiao4
噢,['úc'],o1
噫,['y'],yi1
噹,['đang'],dang1
嚜,['ma'],me5
嚱,['hi'],xi1
嚷,['nhượng'],rang3
囍,['hỉ'],xi3
圂,['hỗn'],hun4
圉,['ngữ'],yu3
圌,['thuỳ'],chui2
圏,['khuyên'],quan1
圕,"['thoan', 'đồ thư quán']",tuan1
土,['thổ'],tu3
圻,['kỳ'],qi2
圾,['sắc'],ji1
均,['quân'],jun1
坡,['pha'],po1
坷,['khả'],ke3
垌,['dũng'],dong4
垺,['phu'],pou2
城,['thành'],cheng2
埤,['bì'],pi2
埲,['bồng'],beng3
埶,['nghệ'],yi4
培,['bồi'],pei2
堄,['nghê'],ni4
堤,['đê'],di1
塈,['ký'],ji4
塔,['tháp'],ta3
塟,['táng'],zang4
塿,['lũ'],lou3
墉,['dung'],yong1
墖,['tháp'],ta3
墝,"['khao', 'nghiêu']",qiao1
墮,['đoạ'],duo4
墳,['phần'],fen2
壅,"['ủng', 'ung']",yong1
壘,['luỹ'],lei3
壼,['khổn'],kun3
夆,['phùng'],feng2
夏,['hạ'],xia4
夢,['mộng'],meng4
夬,['quái'],guai4
夭,['yểu'],yao1
契,"['khế', 'khất']",qi4
奧,"['ảo', 'áo']",ao4
妃,['phi'],fei1
妨,['phương'],fang2
妯,['trục'],zhou2
妲,['đát'],da2
妺,['mạt'],mo4
姁,['hủ'],xu3
姣,['giao'],jiao1
姶,['ấp'],e4
姺,[],xian3
娭,['ai'],ai1
娸,['kỳ'],qi2
婁,['lâu'],lou2
婐,['oả'],wo3
婼,['xúc'],chuo4
媮,['thâu'],tou1
嫖,['phiêu'],piao2
嫗,['ẩu'],yu4
嬈,['nhiêu'],rao2
嬤,['ma'],mo2
嬾,['lãn'],lan3
孑,['kiết'],jie2
孓,['quyết'],jue2
孖,['tư'],zi1
孫,['tôn'],sun1
孶,['tư'],zi1
宁,['trữ'],zhu4
它,['tha'],ta1
守,['thủ'],shou3
宓,['mật'],mi4
宛,['uyển'],wan3
害,['hại'],hai4
家,['gia'],jia1
寠,['cũ'],ju4
射,['xạ'],she4
尉,['uý'],wei4
尢,['uông'],wang1
尥,['liệu'],liao4
尼,['ni'],ni2
屎,['thỉ'],shi3
屛,['bình'],ping2
履,['lý'],lu:3
屩,['cược'],jue1
岭,['linh'],ling2
峙,['trĩ'],zhi4
峝,['đồng'],tong2
崤,['hào'],xiao2
崱,['trắc'],ze2
嶠,['kiệu'],jiao4
嶷,['nghi'],yi2
嶼,['tự'],yu3
巛,['xuyên'],chuan1
巿,['phất'],fu2
帑,['thảng'],tang3
帕,['phách'],pa4
帥,['soái'],shuai4
幕,"['màn', 'mạc']",mu4
幨,['xiêm'],chan1
干,['can'],gan1
并,['tinh'],bing1
幷,"['tịnh', 'tính']",bing4
幹,['cán'],gan4
幼,['ấu'],you4
广,['nghiễm'],yan3
庋,"['kỹ', 'quỷ']",gui3
庬,['bàng'],pang2
庭,['đình'],ting2
庳,['tý'],bi4
庸,['dung'],yong1
廌,['trãi'],zhi4
廕,['ấm'],yin4
廨,['giải'],xie4
廾,['củng'],gong3
弁,['biện'],bian4
弇,['yểm'],yan3
張,['trương'],zhang1
弸,['bằng'],peng2
弾,['đạn'],dan4
彙,['hội'],hui4
彡,['sam'],shan1
彴,['chước'],zhuo2
彸,['chung'],zhong1
徇,['tuẫn'],xun4
從,"['tòng', 'tùng']",cong2
徠,['lai'],lai2
御,['ngự'],yu4
復,['phục'],fu4
微,['vi'],wei1
徯,['hề'],xi1
忘,['vong'],wang4
忸,['nữu'],niu3
怗,['thiếp'],tie1
思,"['tư', 'tứ']",si1
怨,['oán'],yuan4
恣,['tứ'],zi4
恫,['đỗng'],dong4
悖,['bội'],bei4
惔,['đàm'],tan2
惚,['hốt'],hu1
惝,['thảng'],chang3
愉,['du'],yu2
愒,['khái'],kai4
感,['cảm'],gan3
愬,['tố'],su4
愴,['sảng'],chuang4
慌,['hoảng'],huang1
慬,['cần'],qin2
慮,['lự'],lu:4
慴,['nhiếp'],she4
慵,['dung'],yong1
憭,['liễu'],liao3
憾,['hám'],han4
懞,['mông'],meng2
懵,['mộng'],meng3
戄,['quặc'],jue2
或,['hoặc'],huo4
戧,['thương'],qiang1
戯,['hí'],xi4
戱,['hí'],xi4
戲,['hí'],xi4
戾,['lệ'],li4
房,['phòng'],fang2
扃,['quynh'],jiong1
扔,['nhưng'],reng1
扞,['hãn'],han4
扠,['xoa'],cha1
扡,['tha'],chi3
扱,['hấp'],xi1
扶,"['phò', 'phù']",fu2
找,['trảo'],zhao3
承,['thừa'],cheng2
抃,['biến'],bian4
抆,['vấn'],wen4
抓,['trảo'],zhua1
抔,['bồi'],pou2
投,['đầu'],tou2
抨,['phanh'],peng1
拆,['sách'],chai1
拌,['bạn'],ban4
拍,['phách'],pai1
拏,['nã'],na2
拒,['cự'],ju4
拔,['bạt'],ba2
拘,['câu'],ju1
招,['chiêu'],zhao1
括,['quát'],kuo4
拮,['kiết'],jie2
挈,['khiết'],qie4
挎,['khoá'],kua4
挐,['nã'],na2
振,['chấn'],zhen4
挶,['cư'],ju2
挼,['nhoa'],ruo2
捓,['da'],ye2
捩,['liệt'],lie4
捱,['ai'],ai2
捲,"['cuốn', 'quyển']",juan3
捷,['tiệp'],jie2
捻,['niệp'],nian3
捼,['nhoa'],ruo2
掞,['thiểm'],shan4
探,['thám'],tan4
控,['khống'],kong4
措,['thố'],cuo4
掫,['tưu'],zou1
揃,['tiên'],jian1
揍,['tấu'],zou4
揖,['ấp'],yi1
揗,['thuẫn'],shun3
揘,['hoành'],huang2
揝,['toản'],zuan4
揭,['yết'],jie1
揲,['thiệt'],she2
揳,['tiết'],xie1
揵,['kiền'],qian2
搏,['bác'],bo2
搔,['tao'],sao1
搕,['khạp'],ke4
搭,['đáp'],da1
搰,['hột'],hu2
摑,['quách'],guai1
摧,['tồi'],cui1
摭,['chích'],zhi2
摰,['nghiệt'],nie4
摶,['đoàn'],tuan2
摺,['triệp'],zhe2
撅,['quyệt'],jue1
撏,['triêm'],xian2
撕,['tê'],si1
撚,['niễn'],nian3
撞,['tràng'],zhuang4
撣,['đạn'],dan3
撥,['bát'],bo1
撫,['phủ'],fu3
播,['bá'],bo1
撰,['soạn'],zhuan4
撿,['kiểm'],jian3
擁,['ủng'],yong1
擉,['trạc'],chuo4
擐,['hoàn'],huan4
擖,['ca'],ge3
擗,['phích'],pi3
擘,['phách'],bo4
擩,['nhũ'],ru3
擭,['hoạch'],huo4
擸,['liệp'],lie4
攂,['lôi'],lei2
攘,['nhương'],rang3
攣,['luyến'],luan2
攪,['giảo'],jiao3
攴,"['phộc', 'phác']",pu1
攵,"['phộc', 'phác']",pu1
放,['phóng'],fang4
政,['chính'],zheng4
敎,['giáo'],jiao4
敖,['ngao'],ao2
敦,['đôn'],dun1
斁,['dịch'],yi4
斄,['lai'],tai2
文,['văn'],wen2
斐,['phỉ'],fei3
斗,"['đẩu', 'đấu']",dou3
料,['liệu'],liao4
斜,['tà'],xie2
斡,['oát'],wo4
斸,['trọc'],zhu3
方,['phương'],fang1
施,"['thi', 'thí']",shi1
斿,['du'],you2
旁,['bàng'],pang2
族,['tộc'],zu2
既,['ký'],ji4
旣,['ký'],ji4
日,['nhật'],ri4
旬,['tuần'],xun2
旰,['cán'],gan4
昏,['hôn'],hun1
昔,['tích'],xi1
昫,['hú'],xu4
昳,['điệt'],die2
昵,['nật'],ni4
昶,['sưởng'],chang3
景,['cảnh'],jing3
晳,['tích'],xi1
晻,['ám'],an4
暇,['hạ'],xia2
暍,['hát'],he4
暖,['noãn'],nuan3
暝,['minh'],ming2
暴,['bạo'],bao4
曏,['hướng'],xiang4
曼,['mạn'],man4
有,['hữu'],you3
朓,['thiểu'],tiao3
朞,['kỳ'],qi1
期,['kỳ'],qi1
朧,['lung'],long2
朱,['chu'],zhu1
杆,['can'],gan1
杉,['sam'],shan1
杕,['đệ'],di4
杶,['suân'],chun1
杼,['trữ'],zhu4
枇,['tỳ'],pi2
枋,['phương'],fang1
枒,['nha'],ya2
枓,['đẩu'],dou3
枕,['chẩm'],zhen3
枝,['chi'],zhi1
枹,['phu'],fu1
柁,['đà'],tuo2
柈,['bàn'],pan2
柎,['phu'],fu1
柑,['cam'],gan1
柙,['hiệp'],xia2
柚,['dữu'],you4
柞,['tạc'],zuo4
柤,['tra'],zha1
柱,['trụ'],zhu4
柴,['sài'],chai2
柵,[],zha4
栝,['quát'],gua1
栟,['bôn'],bing1
栢,['bách'],bai3
核,"['hạch', 'hạt']",he2
格,['cách'],ge2
栽,['tài'],zai1
桉,['an'],an1
桎,['trất'],zhi4
桴,['phù'],fu2
桿,['can'],gan3
梢,['sao'],shao1
梧,['ngô'],wu2
梭,['thoa'],suo1
梲,['chuyết'],zhuo2
棋,['kỳ'],qi2
棍,['côn'],gun4
棣,['đệ'],di4
棬,['khuyên'],quan1
棲,['thê'],qi1
棵,['khoả'],ke1
棹,['trác'],zhuo1
棺,['quan'],guan1
椅,['ỷ'],yi3
椐,['cư'],ju1
椰,['dừa'],ye1
椷,['giam'],jian1
椹,['thậm'],shen4
椿,['xuân'],chun1
楎,['hồn'],hun2
楔,['tiết'],xie1
楥,['huyên'],xuan4
楬,['kiệt'],jie2
概,['khái'],gai4
榦,['cán'],gan4
榲,['ôn'],wen1
榼,['khạp'],ke4
槁,['cảo'],gao3
槌,['chuỳ'],chui2
槍,['thương'],qiang1
槕,['trác'],zhuo1
槭,['túc'],qi4
槱,['dửu'],you3
槳,['tưởng'],jiang3
槿,['cẩn'],jin3
樁,['trang'],zhuang1
樊,['phiền'],fan2
樗,['sư'],chu1
樸,['phác'],pu3
橇,['khiêu'],qiao1
橈,['nhiêu'],rao2
橙,['tranh'],cheng2
橚,['túc'],su4
橢,['thoả'],tuo3
橧,['tăng'],zeng1
檐,['diêm'],yan2
檗,['bách'],bo4
檠,['kềnh'],qing2
櫂,['trạo'],zhao4
櫃,['quỹ'],gui4
櫟,['lịch'],li4
櫬,['sấn'],chen4
欬,['khái'],kai4
欸,['ải'],ai3
欹,['y'],yi1
欽,['khâm'],qin1
歇,['hiết'],xie1
歐,['âu'],ou1
歕,['phun'],pen1
歙,['thiệp'],she4
歸,['quy'],gui1
歹,['tồi'],dai3
歾,['một'],mo4
殍,['biễu'],piao3
殖,['thực'],zhi2
殢,['thế'],ti4
殺,['sát'],sha1
毆,['ẩu'],ou1
毋,['vô'],wu2
母,['mẫu'],mu3
每,['mỗi'],mei3
毒,['độc'],du2
毛,['mao'],mao2
毳,['thuế'],cui4
毹,['su'],shu1
氂,['mao'],mao2
民,['dân'],min2
氣,['khí'],qi4
氽,['thận'],tun3
氿,['quỹ'],gui3
汁,['trấp'],zhi1
汆,['thoản'],cuan1
汎,['phiếm'],fan4
汏,['đại'],da4
汕,['sán'],shan4
汙,['ô'],wu1
汚,['ô'],wu1
汞,['cống'],gong3
污,['ô'],wu1
汨,['mịch'],mi4
汩,['cốt'],gu3
汶,['vấn'],wen4
汽,['khí'],qi4
沂,['nghi'],yi2
沆,['hãng'],hang4
沉,['trầm'],chen2
沍,['hộ'],hu4
沏,['thế'],qi1
沕,['vật'],wu4
沖,['xung'],chong1
沙,['sa'],sha1
沬,['muội'],mei4
沮,['trở'],ju3
沸,['phí'],fei4
治,['trị'],zhi4
沽,['cô'],gu1
沾,['triêm'],zhan1
沿,['duyên'],yan2
泄,['tiết'],xie4
泑,['ửu'],you3
泔,['cam'],gan1
泙,['bình'],ping2
泛,['phiếm'],fan4
泫,['huyễn'],xuan4
泯,['mẫn'],min3
泱,['ương'],yang1
洗,['tẩy'],xi3
洚,['giáng'],jiang4
洞,['động'],dong4
洟,['thế'],ti4
洫,['hức'],xu4
洮,['thao'],tao2
洳,['như'],ru4
洵,['tuân'],xun2
洸,['quang'],guang1
活,['hoạt'],huo2
洼,['oa'],wa1
洽,"['hiệp', 'hợp']",qia4
派,['phái'],pai4
浣,['hoán'],huan4
浪,['lãng'],lang4
浸,['tẩm'],jin4
浹,['tiếp'],jia1
涇,['kinh'],jing1
涎,['tiên'],xian2
涑,['tốc'],su4
涴,['ngoạ'],wo4
涵,['hàm'],han2
淌,['thảng'],tang3
淖,['náo'],nao4
淚,['lệ'],lei4
淜,['bằng'],peng2
淠,['bái'],pi4
淡,['đạm'],dan4
淢,['vực'],yu4
淬,['thối'],cui4
淰,['niệm'],nian3
淹,['yêm'],yan1
清,['thanh'],qing1
渢,['phong'],feng1
渥,['ác'],wo4
渫,['tiết'],xie4
港,['cảng'],gang3
渰,['yểm'],yan3
渴,['khát'],ke3
渾,['hồn'],hun2
湃,['phái'],pai4
湔,['tiên'],jian1
湛,['trạm'],zhan4
湞,['trinh'],zhen1
湣,['mẫn'],min3
湩,['đống'],dong4
湫,"['tiểu', 'tưu']",jiao3
溈,['quy'],gui1
溉,['khái'],gai4
溎,['quế'],gui4
溥,['phổ'],pu3
溦,['vi'],wei1
溪,['khê'],xi1
溫,['ôn'],wen1
溱,['trăn'],zhen1
溲,['sưu'],sou1
滇,['điền'],dian1
滑,['hoạt'],hua2
滫,['tựu'],xiu3
滲,['sấm'],shen4
滿,['mãn'],man3
漆,['tất'],qi1
漎,['tùng'],cong2
漏,"['lậu', 'lộ']",lou4
漫,['mạn'],man4
漬,['tý'],zi4
漯,['tháp'],ta4
漱,['súc'],shu4
潄,['súc'],shu4
潏,['quất'],jue2
潘,['phan'],pan1
潢,['hoàng'],huang2
潭,['đàm'],tan2
澆,['kiêu'],jiao1
澇,['lạo'],lao4
澌,['tê'],si1
澍,['thụ'],shu4
澒,['hống'],hong4
澠,['thằng'],sheng2
澡,['táo'],zao3
澣,['hoán'],huan4
澤,['trạch'],ze2
澳,['úc'],ao4
澶,['thiền'],chan2
激,['kích'],ji1
濆,['phần'],fen2
濊,['uế'],hui4
濕,['thấp'],shi1
濘,['nính'],ning4
濞,['tị'],bi4
濡,['nhu'],ru2
濫,['lạm'],lan4
濺,['tiễn'],jian4
濼,['lạc'],luo4
瀁,['dạng'],yang4
瀅,['huỳnh'],ying2
瀆,['độc'],du2
瀋,['thẩm'],shen3
瀏,['lưu'],liu2
瀰,['my'],mi2
瀹,['thược'],yue4
瀼,['nhương'],rang2
灌,['quán'],guan4
灑,['sái'],sa3
灨,['cám'],gan4
灺,['tã'],xie4
炎,['viêm'],yan2
炤,['chiếu'],zhao4
烋,['hao'],xiao1
烜,['huyễn'],xuan3
烝,['chưng'],zheng1
焄,['huân'],xun1
焉,['yên'],yan1
焚,['phần'],fen2
焜,['côn'],kun1
無,['vô'],wu2
焦,['tiêu'],jiao1
焯,['trác'],chao1
煇,['huy'],hui1
煎,['chiên'],jian1
煖,['noãn'],nuan3
煨,['ôi'],wei1
煬,['dương'],yang2
煲,['bao'],bao1
熅,['uân'],yun4
熇,['khảo'],kao3
熙,['hy'],xi1
熲,['quýnh'],jiong3
燉,['đốn'],dun4
燋,['tiêu'],jiao1
燒,['thiêu'],shao1
燔,['phần'],fan2
燙,['năng'],tang4
營,"['doanh', 'dinh']",ying2
燠,['úc'],yu4
燾,['đảo'],dao4
燿,['diệu'],yao4
爆,['bộc'],bao4
爓,['diễm'],yan4
爭,['tranh'],zheng1
父,['phụ'],fu4
爾,['nhĩ'],er3
牠,['tha'],ta1
牢,['lao'],lao2
牽,['khiên'],qian1
牾,['ngỗ'],wu3
犄,['cơ'],ji1
犉,['nhuyên'],run2
犛,['ly'],li2
犧,['hy'],xi1
犴,['ngạn'],an4
犵,['ngật'],qi4
狃,['nữu'],niu3
狄,['địch'],di2
狠,['ngận'],hen3
狥,['tuẫn'],xun4
狸,['ly'],li2
猗,['y'],yi1
猥,['ổi'],wei3
猭,['duyên'],yuan2
猶,['do'],you2
獃,"['ngai', 'ngốc']",dai1
獏,['mô'],mo4
獝,['húc'],yu4
獠,['liêu'],liao2
獬,['giải'],xie4
獷,['quảng'],guang3
獻,['hiến'],xian4
玹,['huyền'],xuan2
玼,['thử'],ci3
珉,['mân'],min2
珵,['trình'],cheng2
珽,['thỉnh'],ting3
琅,['lang'],lang2
琊,['da'],ya2
琠,['điển'],dian3
琿,['hồn'],hun2
瑁,['mạo'],mao4
瑾,['cẩn'],jin3
璃,"['ly', 'lê']",li2
璩,['cừ'],qu2
瓌,['côi'],gui1
瓠,['hồ'],hu4
瓦,['ngoã'],wa3
瓻,['hy'],chi1
瓿,['bẫu'],bu4
甄,['chân'],zhen1
甇,['anh'],ying1
甌,['âu'],ou1
甏,['bạng'],beng4
甯,['ninh'],ning2
由,['do'],you2
甸,['điện'],dian4
甾,['tai'],zai1
畂,['mẫu'],mu3
畸,['ky'],ji1
畽,['thoản'],tuan3
疎,['sơ'],shu1
疏,"['sơ', 'sớ']",shu1
疐,['chí'],zhi4
疑,['nghi'],yi2
疘,['giang'],gang1
疵,['tỳ'],ci1
疿,['phi'],fei4
痄,['trá'],zha4
症,['chứng'],zheng4
痒,['dưỡng'],yang3
痕,['ngân'],hen2
痱,['phi'],fei4
痺,['tý'],bi4
痾,['kha'],ke1
瘃,['chúc'],zhu2
瘈,['khế'],ji4
瘕,['gia'],jia3
瘛,['xiết'],chi4
瘭,['tiêu'],biao1
瘻,['lũ'],lou4
癌,['ngai'],ai2
癟,['biết'],bie3
發,['phát'],fa1
百,['bách'],bai3
皋,['cao'],gao1
皓,['hạo'],hao4
皖,['hoãn'],wan3
皜,['hạo'],hao4
皿,['mãnh'],min3
盅,['chung'],zhong1
盡,['tận'],jin4
盩,['chu'],zhou1
盯,['đinh'],ding1
盲,['manh'],mang2
盹,['độn'],dun3
盼,['phán'],pan4
盾,['thuẫn'],dun4
眇,['miễu'],miao3
眙,['dị'],yi2
眭,['tuy'],sui1
眯,['mị'],mi2
眴,['huyễn'],xuan4
眼,['nhãn'],yan3
睆,['hoản'],huan3
睇,['đệ'],di4
睛,['tình'],jing1
睢,['tuy'],sui1
睪,['dịch'],yi4
睽,['khuê'],kui2
瞋,['sân'],chen1
瞑,['minh'],ming2
瞞,['man'],man2
瞟,['phiếu'],piao3
瞢,['măng'],meng2
瞷,['gián'],jian4
瞿,['cù'],qu2
矜,['căng'],jin1
矞,['duật'],yu4
矣,['hĩ'],yi3
知,['tri'],zhi1
矻,['khốt'],ku1
矼,['cang'],jiang1
砌,['thế'],qi4
研,['nghiên'],yan2
砝,['pháp'],fa3
砢,['loã'],luo3
砥,['để'],di3
硇,['nao'],nao2
硌,['các'],ge4
硍,['khẩn'],ken4
硼,['bằng'],peng2
碏,['thước'],que4
碣,['kiệt'],jie2
碻,['xác'],que4
碾,['niễn'],nian3
磅,['bảng'],bang4
磠,['lỗ'],lu3
磷,['lân'],lin2
磺,['huỳnh'],huang2
磻,['bàn'],pan2
磽,['khao'],qiao1
礆,['kiềm'],jian3
礌,['lôi'],lei2
礜,['dự'],yu4
礧,['lôi'],lei4
示,['thị'],shi4
礻,['thị'],shi4
祁,['kỳ'],qi2
祆,['hiên'],xian1
祈,['kỳ'],qi2
祝,['chúc'],zhu4
祢,['nỉ'],ni3
票,['phiếu'],piao4
祫,['hợp'],xia2
祼,['quán'],guan4
禧,['hỷ'],xi3
禰,['nễ'],mi2
离,[],chi1
秖,[],zhi1
移,['di'],yi2
稃,['phu'],fu1
稅,['thuế'],shui4
稙,['trị'],zhi2
稜,['lăng'],leng2
稞,['khoa'],ke1
稟,['bẩm'],bing3
稠,['trù'],chou2
稹,['chẩn'],zhen3
穇,['sam'],shan1
穈,['môn'],men2
穜,['đồng'],tong2
穰,['nhương'],rang2
突,['đột'],tu1
窒,['trất'],zhi4
窔,['yểu'],yao3
窕,['điệu'],tiao3
窖,['giáo'],jiao4
窶,['cũ'],ju4
竄,['thoán'],cuan4
竿,['can'],gan1
笮,['trách'],ze2
筍,['duẩn'],sun3
筒,['đồng'],tong3
筴,['sách'],ce4
箐,['thiến'],qing4
箸,['trợ'],zhu4
箾,['sóc'],shuo4
篦,['bí'],bi4
篩,['si'],shai1
簇,['thốc'],cu4
簉,[],zao4
簍,['lâu'],lou3
簫,['tiêu'],xiao1
簿,['bạ'],bu4
籍,['tịch'],ji2
籧,['cừ'],qu2
粢,['tư'],zi1
粰,['phu'],fu1
粳,['canh'],jing1
粹,['tuý'],cui4
糈,['tư'],xu3
糾,['củ'],jiu1
紅,['hồng'],hong2
紆,['hu'],yu1
紊,['vặn'],wen3
紋,['văn'],wen2
純,['thuần'],chun2
紕,['phi'],pi1
紲,['tiết'],xie4
紾,['chẩn'],zhen3
絀,['truất'],chu4
絞,['giảo'],jiao3
絣,['băng'],bing3
絮,['nhứ'],xu4
綅,['xâm'],qin1
綆,['cảnh'],geng3
綏,['tuy'],sui2
綢,['trù'],chou2
綮,['khể'],qi3
綳,['băng'],beng1
綸,['luân'],lun2
綺,"['ỷ', 'khỉ']",qi3
緄,['cổn'],gun3
緐,['phồn'],fan2
緡,['mân'],min2
緣,['duyên'],yuan2
緪,['căng'],geng1
緫,['tổng'],zong3
縐,['trứu'],zhou4
縛,"['buộc', 'phược']",fu4
縣,['huyện'],xian4
縰,['sỉ'],xi3
縱,"['tung', 'túng']",zong4
縴,['khiên'],qian4
縷,['lũ'],lu:3
縹,['phiêu'],piao3
總,['tổng'],zong3
縿,['sam'],shan1
繁,['phồn'],fan2
繄,['ê'],yi1
繅,['sào'],sao1
繐,['tuệ'],sui4
織,['chức'],zhi1
繢,['hội'],hui4
繩,"['thừng', 'thằng']",sheng2
繯,['hoán'],huan2
繳,['kiểu'],jiao3
纍,['luy'],lei2
纕,['tương'],xiang1
纛,['đạo'],dao4
缶,"['phữu', 'phẫu', 'phũ']",fou3
缸,['cang'],gang1
罘,['phù'],fu2
罝,['ta'],ju1
罫,['quải'],gua4
羃,['mạc'],mi4
羋,['mị'],mi3
羨,['tiện'],xian4
羸,['luy'],lei2
羹,['canh'],geng1
翀,['xung'],chong1
翏,['liệu'],liu4
翛,['dựu'],shu4
耆,['kỳ'],qi2
而,['nhi'],er2
耏,['nhi'],er2
耐,['nại'],nai4
耗,['hao'],hao4
耤,['tịch'],ji2
耿,['cảnh'],geng3
聞,['văn'],wen2
聶,['nhiếp'],nie4
職,['chức'],zhi2
聽,['thính'],ting1
肄,['dị'],yi4
肆,['tứ'],si4
肉,['nhục'],rou4
肛,['giang'],gang1
肜,['dung'],rong2
肩,['kiên'],jian1
肫,['truân'],zhun1
肭,['nạp'],na4
肸,['hật'],xi4
肺,['phế'],fei4
胔,['tý'],zi4
胗,['chân'],zhen1
胝,['chi'],zhi1
胯,['khoá'],kua4
胲,['hợi'],hai3
胳,['cách'],ge1
能,['năng'],neng2
脂,['chi'],zhi1
脘,['oản'],wan3
脞,['toả'],cuo3
脤,['thận'],shen4
脧,['tuyên'],juan1
脫,['thoát'],tuo1
脾,['tỳ'],pi2
腊,['tịch'],xi1
腌,['yêm'],yan1
腔,"['khoang', 'xoang']",qiang1
腱,['kiện'],jian4
膊,['bác'],bo2
膘,['phiêu'],biao1
膜,"['mạc', 'màng']",mo2
膞,[],zhuan1
膴,['hô'],hu1
膻,['thiên'],shan1
臂,['tý'],bi4
臃,['ung'],yong1
臑,['nạo'],nao4
臕,['phiêu'],biao1
臚,['lư'],lu2
臢,['trâm'],za1
臨,['lâm'],lin2
臺,['đài'],tai2
臾,['du'],yu2
舖,['phố'],pu4
艘,['sưu'],sou1
艴,['phật'],fu2
艽,['giao'],jiao1
芋,"['dụ', 'vu']",yu4
芘,['tý'],pi2
芚,['đồn'],tun2
芧,['tự'],xu4
芪,['kỳ'],qi2
芬,"['phân', 'phần']",fen1
芼,['mạo'],mao4
苑,['uyển'],yuan4
苛,['hà'],ke1
若,['nhược'],ruo4
苦,['khổ'],ku3
苧,['trữ'],zhu4
苫,['thiêm'],shan1
苴,['tư'],ju1
苹,['bình'],ping2
茀,['phất'],fu2
茇,['bạt'],ba2
茍,['cấp'],ji2
茗,['mính'],ming2
茝,['sải'],chai3
茭,['giao'],jiao1
茲,['tư'],zi1
茸,['nhung'],rong2
荈,['suyễn'],chuan3
荼,['đồ'],tu2
莆,['bồ'],pu2
莉,['lị'],li4
莠,['dửu'],you3
莨,['lang'],lang4
莫,['mạc'],mo4
菟,['thỏ'],tu4
菩,['bồ'],pu2
菫,['cận'],jin3
菴,['am'],an1
菹,['thư'],zu1
菽,['thục'],shu1
萁,['ky'],qi2
萆,['tỳ'],bi4
萎,['uỷ'],wei3
萑,['hoàn'],huan2
葉,['diệp'],ye4
葑,['phong'],feng1
葚,['thậm'],shen4
葭,['gia'],jia1
葯,['dược'],yao4
蒡,['bảng'],bang4
蒲,['bồ'],pu2
蒼,['thương'],cang1
蓁,['trăn'],zhen1
蓊,['ống'],weng3
蓑,['thoa'],suo1
蓧,['điệu'],diao4
蔔,['bặc'],bo5
蔘,['sâm'],shen1
蔞,['lâu'],lou2
蔟,['thốc'],cu4
蔡,['thái'],cai4
蔣,['tưởng'],jiang3
蔭,['ấm'],yin4
蔽,['tế'],bi4
蕁,['kiền'],qian2
蕈,['tẩm'],xun4
蕊,['nhuỵ'],rui3
蕘,['nhiêu'],rao2
蕝,['tuyệt'],jue2
蕞,['tối'],zui4
蕢,['quỹ'],kui4
蕩,['đãng'],dang4
蕹,['ung'],weng4
蕻,['hống'],hong4
薀,['uẩn'],yun4
薇,['vy'],wei1
薔,['tường'],qiang2
薖,['khoa'],ke1
薜,['bệ'],bi4
薧,['khảo'],kao3
薴,['ninh'],ning2
藐,['miểu'],miao3
藨,['biêu'],biao1
藩,['phiên'],fan1
蘄,['kỳ'],qi2
蘇,['tô'],su1
蘊,['uẩn'],yun4
蘗,['nghiệt'],nie4
蘝,['liễm'],lian3
蘞,['liễm'],lian3
蘢,['long'],long2
蘤,['hoa'],hua1
蘧,['cừ'],qu2
虒,['ty'],si1
虫,['trùng'],chong2
虷,['can'],gan1
虹,['hồng'],hong2
蚍,['tỳ'],pi2
蚖,"['ngoan', 'nguyên']",yuan2
蚦,['nhiêm'],ran2
蚰,['du'],you2
蚳,['trì'],chi2
蛇,['xà'],she2
蛘,['dạng'],yang2
蛞,['khoát'],kuo4
蛩,['cung'],qiong2
蛾,['nga'],e2
蜎,['quyên'],yuan1
蜒,['diên'],yan2
蜚,['phỉ'],fei3
蜮,['vực'],yu4
蜻,['thanh'],qing1
蝎,['hiết'],xie1
蝙,"['biên', 'biển']",bian1
蝤,['tù'],qiu2
蝥,['mâu'],mao2
蝸,['oa'],wo1
螣,['đằng'],teng2
蟄,['trập'],zhe2
蟆,['mô'],ma2
蟒,['mãng'],mang3
蟠,['bàn'],pan2
蟣,['kỷ'],ji3
